Durchfluss [mm/h]                  
YYYY MM DD HH  49.3 km²    15.4 km²
YYYY MM DD HH  5630650     5622180 
1991  7  1 15   999        999
1991  7  1 16   999        999
1991  7  1 17   999        999
1991  7  1 18   999        999
1991  7  1 19   999        999
1991  7  1 20   999        999
1991  7  1 21   999        999
1991  7  1 22   999        999
1991  7  1 23   999        999
1991  7  1 24   999        999
1991  7  2  1   999        999
1991  7  2  2   999        999
1991  7  2  3   999        999
1991  7  2  4   999        999
1991  7  2  5   999        999
1991  7  2  6   999        999
1991  7  2  7   999        999
1991  7  2  8   999        999
1991  7  2  9   999        999
1991  7  2 10   999        999
1991  7  2 11   999        999
1991  7  2 12   999        999
1991  7  2 13   999        999
1991  7  2 14   999        999
1991  7  2 15   999        999
1991  7  2 16   999        999
1991  7  2 17   999        999
1991  7  2 18   999        999
1991  7  2 19   999        999
1991  7  2 20   999        999
1991  7  2 21   999        999
1991  7  2 22   999        999
1991  7  2 23   999        999
1991  7  2 24   999        999
1991  7  3  1   999        999
1991  7  3  2   999        999
1991  7  3  3   999        999
1991  7  3  4   999        999
1991  7  3  5   999        999
1991  7  3  6   999        999
1991  7  3  7   999        999
1991  7  3  8   999        999
1991  7  3  9   999        999
1991  7  3 10   999        999
1991  7  3 11   999        999
1991  7  3 12   999        999
1991  7  3 13   999        999
1991  7  3 14   999        999
1991  7  3 15   999        999
1991  7  3 16   999        999
1991  7  3 17   999        999
1991  7  3 18   999        999
1991  7  3 19   999        999
1991  7  3 20   999        999
1991  7  3 21   999        999
1991  7  3 22   999        999
1991  7  3 23   999        999
1991  7  3 24   999        999
1991  7  4  1   999        999
1991  7  4  2   999        999
1991  7  4  3   999        999
1991  7  4  4   999        999
1991  7  4  5   999        999
1991  7  4  6   999        999
1991  7  4  7   999        999
1991  7  4  8   999        999
1991  7  4  9   999        999
1991  7  4 10   999        999
1991  7  4 11   999        999
1991  7  4 12   999        999
1991  7  4 13   999        999
1991  7  4 14   999        999
1991  7  4 15   999        999
1991  7  4 16   999        999
1991  7  4 17   999        999
1991  7  4 18   999        999
1991  7  4 19   999        999
1991  7  4 20   999        999
1991  7  4 21   999        999
1991  7  4 22   999        999
1991  7  4 23   999        999
1991  7  4 24   999        999
1991  7  5  1   999        999
1991  7  5  2   999        999
1991  7  5  3   999        999
1991  7  5  4   999        999
1991  7  5  5   999        999
1991  7  5  6   999        999
1991  7  5  7   999        999
1991  7  5  8   999        999
1991  7  5  9   999        999
1991  7  5 10   999        999
1991  7  5 11   999        999
1991  7  5 12   999        999
1991  7  5 13   999        999
1991  7  5 14   999        999
1991  7  5 15   999        999
1991  7  5 16   999        999
1991  7  5 17   999        999
1991  7  5 18   999        999
1991  7  5 19   999        999
1991  7  5 20   999        999
1991  7  5 21   999        999
1991  7  5 22   999        999
1991  7  5 23   999        999
1991  7  5 24   999        999
1991  7  6  1   999        999
1991  7  6  2   999        999
1991  7  6  3   999        999
1991  7  6  4   999        999
1991  7  6  5   999        999
1991  7  6  6   999        999
1991  7  6  7   999        999
1991  7  6  8   999        999
1991  7  6  9   999        999
1991  7  6 10   999        999
1991  7  6 11   999        999
1991  7  6 12   999        999
1991  7  6 13   999        999
1991  7  6 14   999        999
1991  7  6 15   999        999
1991  7  6 16   999        999
1991  7  6 17   999        999
1991  7  6 18   999        999
1991  7  6 19   999        999
1991  7  6 20   999        999
1991  7  6 21   999        999
1991  7  6 22   999        999
1991  7  6 23   999        999
1991  7  6 24   999        999
1991  7  7  1   999        999
1991  7  7  2   999        999
1991  7  7  3   999        999
1991  7  7  4   999        999
1991  7  7  5   999        999
1991  7  7  6   999        999
1991  7  7  7   999        999
1991  7  7  8   999        999
1991  7  7  9   999        999
1991  7  7 10   999        999
1991  7  7 11   999        999
1991  7  7 12   999        999
1991  7  7 13   999        999
1991  7  7 14   999        999
1991  7  7 15   999        999
1991  7  7 16   999        999
1991  7  7 17   999        999
1991  7  7 18   999        999
1991  7  7 19   999        999
1991  7  7 20   999        999
1991  7  7 21   999        999
1991  7  7 22   999        999
1991  7  7 23   999        999
1991  7  7 24   999        999
1991  7  8  1   999        999
1991  7  8  2   999        999
1991  7  8  3   999        999
1991  7  8  4   999        999
1991  7  8  5   999        999
1991  7  8  6   999        999
1991  7  8  7   999        999
1991  7  8  8   999        999
1991  7  8  9   999        999
1991  7  8 10   999        999
1991  7  8 11   999        999
1991  7  8 12   999        999
1991  7  8 13   999        999
1991  7  8 14   999        999
1991  7  8 15   999        999
1991  7  8 16   999        999
1991  7  8 17   999        999
1991  7  8 18   999        999
1991  7  8 19   999        999
1991  7  8 20   999        999
1991  7  8 21   999        999
1991  7  8 22   999        999
1991  7  8 23   999        999
1991  7  8 24   999        999
1991  7  9  1   999        999
1991  7  9  2   999        999
1991  7  9  3   999        999
1991  7  9  4   999        999
1991  7  9  5   999        999
1991  7  9  6   999        999
1991  7  9  7   999        999
1991  7  9  8   999        999
1991  7  9  9   999        999
1991  7  9 10   999        999
1991  7  9 11   999        999
1991  7  9 12   999        999
1991  7  9 13   999        999
1991  7  9 14   999        999
1991  7  9 15   999        999
1991  7  9 16   999        999
1991  7  9 17   999        999
1991  7  9 18   999        999
1991  7  9 19   999        999
1991  7  9 20   999        999
1991  7  9 21   999        999
1991  7  9 22   999        999
1991  7  9 23   999        999
1991  7  9 24   999        999
1991  7 10  1   999        999
1991  7 10  2   999        999
1991  7 10  3   999        999
1991  7 10  4   999        999
1991  7 10  5   999        999
1991  7 10  6   999        999
1991  7 10  7   999        999
1991  7 10  8   999        999
1991  7 10  9   999        999
1991  7 10 10   999        999
1991  7 10 11   999        999
1991  7 10 12   999        999
1991  7 10 13   999        999
1991  7 10 14   999        999
1991  7 10 15   999        999
1991  7 10 16   999        999
1991  7 10 17   999        999
1991  7 10 18   999        999
1991  7 10 19   999        999
1991  7 10 20   999        999
1991  7 10 21   999        999
1991  7 10 22   999        999
1991  7 10 23   999        999
1991  7 10 24   999        999
1991  7 11  1   999        999
1991  7 11  2   999        999
1991  7 11  3   999        999
1991  7 11  4   999        999
1991  7 11  5   999        999
1991  7 11  6   999        999
1991  7 11  7   999        999
1991  7 11  8   999        999
1991  7 11  9   999        999
1991  7 11 10   999        999
1991  7 11 11   999        999
1991  7 11 12   999        999
1991  7 11 13   999        999
1991  7 11 14   999        999
1991  7 11 15   999        999
1991  7 11 16   999        999
1991  7 11 17   999        999
1991  7 11 18   999        999
1991  7 11 19   999        999
1991  7 11 20   999        999
1991  7 11 21   999        999
1991  7 11 22   999        999
1991  7 11 23   999        999
1991  7 11 24   999        999
1991  7 12  1   999        999
1991  7 12  2   999        999
1991  7 12  3   999        999
1991  7 12  4   999        999
1991  7 12  5   999        999
1991  7 12  6   999        999
1991  7 12  7   999        999
1991  7 12  8   999        999
1991  7 12  9   999        999
1991  7 12 10   999        999
1991  7 12 11   999        999
1991  7 12 12   999        999
1991  7 12 13   999        999
1991  7 12 14   999        999
1991  7 12 15   999        999
1991  7 12 16   999        999
1991  7 12 17   999        999
1991  7 12 18   999        999
1991  7 12 19   999        999
1991  7 12 20   999        999
1991  7 12 21   999        999
1991  7 12 22   999        999
1991  7 12 23   999        999
1991  7 12 24   999        999
1991  7 13  1   999        999
1991  7 13  2   999        999
1991  7 13  3   999        999
1991  7 13  4   999        999
1991  7 13  5   999        999
1991  7 13  6   999        999
1991  7 13  7   999        999
1991  7 13  8   999        999
1991  7 13  9   999        999
1991  7 13 10   999        999
1991  7 13 11   999        999
1991  7 13 12   999        999
1991  7 13 13   999        999
1991  7 13 14   999        999
1991  7 13 15   999        999
1991  7 13 16   999        999
1991  7 13 17   999        999
1991  7 13 18   999        999
1991  7 13 19   999        999
1991  7 13 20   999        999
1991  7 13 21   999        999
1991  7 13 22   999        999
1991  7 13 23   999        999
1991  7 13 24   999        999
1991  7 14  1   999        999
1991  7 14  2   999        999
1991  7 14  3   999        999
1991  7 14  4   999        999
1991  7 14  5   999        999
1991  7 14  6   999        999
1991  7 14  7   999        999
1991  7 14  8   999        999
1991  7 14  9   999        999
1991  7 14 10   999        999
1991  7 14 11   999        999
1991  7 14 12   999        999
1991  7 14 13   999        999
1991  7 14 14   999        999
1991  7 14 15   999        999
1991  7 14 16   999        999
1991  7 14 17   999        999
1991  7 14 18   999        999
1991  7 14 19   999        999
1991  7 14 20   999        999
1991  7 14 21   999        999
1991  7 14 22   999        999
1991  7 14 23   999        999
1991  7 14 24   999        999
1991  7 15  1   999        999
1991  7 15  2   999        999
1991  7 15  3   999        999
1991  7 15  4   999        999
1991  7 15  5   999        999
1991  7 15  6   999        999
1991  7 15  7   999        999
1991  7 15  8   999        999
1991  7 15  9   999        999
1991  7 15 10   999        999
1991  7 15 11   999        999
1991  7 15 12   999        999
1991  7 15 13   999        999
1991  7 15 14   999        999
1991  7 15 15   999        999
1991  7 15 16   999        999
1991  7 15 17   999        999
